ID,NAME,ADDR,LAT,LNG
771,이매 동물병원,경기도 성남시 분당구 이매동 106-3번지,37.3988358,127.1263546
772,365동물병원 분당점,경기도 성남시 분당구 구미동 30번지 125호,37.3488452,127.1104045
773,365동물병원 위례점,경기도 성남시 수정구 창곡동 513번지 에이플타워 205호,37.4733848,127.1499346
774,최재호 한방동물병원,경기도 성남시 수정구 복정동 645-5번지 ,37.4645454,127.1268243
775,이리온아브뉴프랑 판교점,경기도 성남시 분당구 삼평동 740번지 판교 호반 써밋 플레이스 ,37.3971997,127.1134888
776,쿨펫동물병원,"경기도 성남시 분당구 구미동 159번지 월드쇼핑,삼성SDA ",37.3399823,127.1069049
777,캐비어동물메디컬센터,경기도 성남시 중원구 금광동 4614번지 태종빌딩 ,37.4499104,127.1595399
778,웰리스 클리닉,경기도 성남시 분당구 정자동 211번지,37.3587295,127.1197421
779,금산헤르쯔 동물병원,경기도 성남시 분당구 수내동 79-2번지 현대제일상가 21호,37.3698982,127.1235978
780,상록 동물병원,경기도 성남시 분당구 정자동 126-1번지 ,37.3630604,127.1134613
781,건국 동물병원,경기도 성남시 수정구 태평동 3659번지 낙원스카이뷰 109호,37.441967,127.1345954
782,서울동물병원,경기도 성남시 수정구 수진동 53번지 ,37.440861,127.1325708
783,판교 행복한 동물병원,경기도 성남시 분당구 삼평동 718번지 봇들마을4단지아파트 ,37.4034214,127.1179027
784,행복이있는동물병원,경기도 성남시 분당구 금곡동 153번지 썬프라자 104호,37.3503135,127.1107452
785,젠(Gen)동물병원,경기도 성남시 분당구 야탑동 202-3번지 ,37.4165578,127.1353529
786,해마루동물병원,경기도 성남시 분당구 서현동 272-5번지 ,37.3856144,127.1210485
787,프라임동물병원,경기도 성남시 분당구 운중동 945번지,37.3912546,127.0768587
788,중앙동물병원,경기도 성남시 수정구 태평동 3502번지 ,37.4421912,127.135545
789,분당중앙 동물병원,경기도 성남시 분당구 서현동 88번지 서현 지엔느 108호,37.3837275,127.1247152
790,나라 동물병원,경기도 성남시 분당구 구미동 205-1번지 오성프라자 113호,37.337757,127.1164936
791,서현동물병원,경기도 성남시 중원구 하대원동 100-7번지,37.4286914,127.1298495
792,그레이트 동물병원,경기도 성남시 분당구 정자동 126-2번지 ,37.3630871,127.1137435
793,마루한 동물병원,경기도 성남시 분당구 수내동 58-4번지 서기빌딩 101호,37.3732806,127.1199905
794,야탑서울동물병원,경기도 성남시 분당구 야탑동 274-3번지 ,37.4109418,127.1378506
795,조은동물병원,경기도 성남시 중원구 중앙동 1120번지 ,37.4393844,127.1472352
796,미래동물의료센터,경기도 성남시 분당구 서현동 80-1번지 ,37.3845063,127.1296282
797,활기찬동물병원,경기도 성남시 분당구 분당동 90-1번지 한일빌딩 102-2호,37.3703628,127.1434
798,태평역 동물병원,경기도 성남시 수정구 태평동 6513번지 삼능스페이스향 104호,37.4402711,127.1281289
799,튼튼동물병원,경기도 성남시 분당구 야탑동 533-7번지 중앙퍼지마트 101호,37.4056688,127.1230452
800,세인트존스동물병원,경기도 성남시 분당구 정자동 16-2번지,37.3679781,127.1054646
801,이진수동물병원,경기도 성남시 분당구 판교동 619-9번지,37.3900564,127.0897759
802,24시AtoZ동물병원,경기도 성남시 분당구 삼평동 737번지 ,37.3985573,127.116574
803,수아동물병원,경기도 성남시 분당구 이매동 131-8번지 108호,37.4050289,127.1232927
804,세이브 동물병원,경기도 성남시 중원구 중앙동 241번지 ,37.4429711,127.1538414
805,엔젤동물병원,경기도 성남시 분당구 금곡동 172번지 씨티밸리 101호,37.3510649,127.1067396
806,한국동물병원,경기도 성남시 중원구 상대원동 2999-10번지 10호,37.4376394,127.1590962
807,펫플러스 동물병원,경기도 성남시 분당구 정자동 17-1번지 젤존타워1 117호,37.3680855,127.1062437
808,그레이동물의료센터,경기도 성남시 수정구 창곡동 509-3번지 214호,37.4721863,127.1425955
809,고려애견종합병원,경기도 성남시 수정구 신흥동 3777번지 ,37.4411362,127.1439842
810,위례24시 동물의료센터,경기도 성남시 수정구 창곡동 505번지 위례 한화 오벨리스크 센트럴스퀘어,37.4735753,127.1413772
811,탑동물병원,경기도 성남시 분당구 야탑동 352-1번지,37.4119995,127.1262972
812,희망동물병원,경기도 성남시 중원구 중앙동 443번지,37.4420816,127.1519073
813,이동훈동물병원,경기도 성남시 중원구 상대원동 1977번지 1층,37.4339989,127.1594276
814,캐비어 동물병원,경기도 성남시 중원구 중앙동 745번지,37.4407779,127.1497125
815,이동훈 동물병원,경기도 성남시 분당구 야탑동 368-7번지,37.4099404,127.1309022
816,동물병원 돌봄,경기도 성남시 분당구 판교동 497번지,37.400198,127.0947456
817,펫플러스 동물병원,경기도 성남시 분당구 정자동 17-1번지 젤존타워 117호,37.3680855,127.1062437
818,효자동물병원,경기도 성남시 분당구 분당동 90-1   번지,37.3703628,127.1434
819,행복이 있는 동물병원(정자점),경기도 성남시 분당구 정자동 219-3   번지 리더스플라자 104호,37.359339,127.122881
820,모란동물병원,경기도 성남시 중원구 성남동 3504번지,37.4306647,127.1297964
821,정 동물병원,경기도 성남시 수정구 태평동 499번지 61통,37.4494988,127.1350719
822,해피챠피 동물병원,경기도 성남시 분당구 야탑동 368-7번지,37.4099404,127.1309022
823,건국종합동물병원,경기도 성남시 중원구 성남동 2026번지,37.4386393,127.1449625
824,서현종합동물병원,경기도 성남시 분당구 서현동 142번지,37.3836956,127.1375985
825,펫가든동물병원(판교점),경기도 성남시 분당구 삼평동 741번지 판교푸르지오월드마크지하1층,37.3954426,127.1135992
826,아이덱스래버러토리스 동물병원,경기도 성남시 분당구 서현동 272-5번지 수의과학회관 7층,37.3856144,127.1210485
827,행복이 있는 동물병원 정자점,경기도 성남시 분당구 정자동 219-3번지 리더스프라자 104호,37.359339,127.122881
828,㈜비전 에프엘씨,경기도 성남시 중원구 도촌동 567번지 세일프라자 206호,37.4144759,127.1510958
829,분당엘동물메디컬센터,경기도 성남시 분당구 정자동 169-1번지 ,37.3607862,127.107498
830,서울동물병원,경기도 성남시 수정구 수진동 53번지,37.440861,127.1325708
831,교보 동물병원,경기도 성남시 수정구 태평동 3502번지,37.4421912,127.135545
832,패미폐츠동물병원,경기도 성남시 중원구 중앙동 149번지,37.4435283,127.1549273
833,동물사랑동물병원,경기도 성남시 분당구 정자동 13-1번지 동양파라곤 상가3단지 115호,37.3704731,127.1064389
834,미금동물병원,경기도 성남시 분당구 구미동 23-1번지 분당프라자 103호,37.3495668,127.1094913
835,정든 동물병원,경기도 성남시 분당구 정자동 193번지 정든마을 한신상가  103호,37.360173,127.1177916
836,페미팻동물병원,경기도 성남시 중원구 중앙동 149번지,37.4435283,127.1549273
837,현대동물병원,경기도 성남시 분당구 구미동 185-5번지,37.3383132,127.1093852
838,서울동물병원,경기도 성남시 중원구 금광동 7번지,37.4443266,127.1577315
839,패미페츠동물병원(성남점),경기도 성남시 중원구 중앙동 149번지,37.4435283,127.1549273
840,태평동물병원,경기도 성남시 수정구 태평동 4373-3   번지,37.4466033,127.1298798
841,우리들,경기도 성남시 중원구 중앙동 443번지,37.4420816,127.1519073
842,동물병원루니,"경기도 성남시 분당구 금곡동 143번지 성원상가1,2층",37.3523685,127.1100709
843,초이동물병원,경기도 성남시 수정구 신흥동 5168번지,37.4422457,127.1429919
844,건국종합 동물병원,경기도 성남시 중원구 성남동 2026번지,37.4386393,127.1449625
845,24시UD동물병원,경기도 성남시 수정구 수진동 53번지,37.440861,127.1325708
846,애니스동물병원,경기도 성남시 분당구 구미동 205-1   번지,37.337757,127.1164936
847,캐비어동물병원 본원,경기도 성남시 중원구 금광동 4614번지,37.4499104,127.1595399
848,닥터독 동물병원,경기도 성남시 중원구 하대원동 100-3번지,37.42861,127.130098
849,행복이 있는 동물병원 정자점,경기도 성남시 분당구 정자동 219-3번지 리더스플라자 104호,37.359339,127.122881
850,제일동물병원,경기도 성남시 중원구 하대원동 100번지,37.4291958,127.1299634
851,펫플러스 동물병원,경기도 성남시 분당구 수내동 87-1번지,37.3670288,127.1276346
852,가온동물병원,경기도 성남시 중원구 성남동 4103번지 금호빌딩 2층,37.4295283,127.1308226
853,동물병원루니,경기도 성남시 분당구 금곡동 143번지 ,37.3523685,127.1100709
854,상아동물병원,경기도 성남시 분당구 수내동 63-1번지,37.3702867,127.1225485
855,패미폐츠동물병원,경기도 성남시 분당구 분당동 103-9번지,37.3748652,127.1456776
856,다온동물병원,경기도 성남시 중원구 상대원동 143-1번지,37.4428031,127.1715145
857,펫플러스동물병원,경기도 성남시 분당구 정자동 14-1   번지 동양파라곤상가 2단지 104호,37.369563,127.1064377
858,(주)인트론바이오테크놀로지,경기도 성남시 중원구 상대원동 358-11번지,37.434585,127.1783772
859,블루힐 동물병원,경기도 성남시 분당구 수내동 6-9   번지 현대수내프라자,37.3782496,127.1154368
860,구미동물병원,경기도 성남시 분당구 구미동 205-1번지 오성플라자 102호,37.337757,127.1164936
861,패미페츠동물의료원,경기도 성남시 분당구 서현동 334-9번지,37.3756729,127.1407906
862,이동훈동물병원,경기도 성남시 수정구 수진동 4557번지 밀란체1 B01호,37.4380555,127.1273795
863,사랑이가득한동물병원,경기도 성남시 분당구 서현동 246-6   번지 서현현대플라자,37.3848359,127.1246267
864,서현동물병원,경기도 성남시 분당구 서현동 89번지 서현파크프라자 142호,37.383006,127.1254367
865,펫플러스 동물병원,경기도 성남시 분당구 수내동 87-1번지 201호,37.3670288,127.1276346
866,새천년,경기도 성남시 분당구 서현동 307번지 효자촌주상복합상가 601동 1026호,37.3730543,127.1378279
867,Wellness Clinic 동물병원,경기도 성남시 분당구 정자동 211번지,37.3587295,127.1197421
868,제일동물병원,경기도 성남시 중원구 하대원동 100번지,37.4291958,127.1299634
869,금곡동물병원,경기도 성남시 분당구 금곡동 172번지 우성씨티밸리 110호,37.3510649,127.1067396
870,25시 동물병원,경기도 성남시 중원구 은행동 1589번지,37.4559696,127.1628979
871,보보스 동물병원,경기도 성남시 분당구 판교동 619-9번지,37.3900564,127.0897759
872,펫플러스 동물병원,경기도 성남시 분당구 정자동 17-1   번지 젤존타워 117호,37.3680855,127.1062437
873,그린동물병원,경기도 성남시 중원구 성남동 4170번지,37.4313326,127.128679
874,애니플동물병원,경기도 성남시 분당구 금곡동 147번지 현대아리온상가,37.3508995,127.1103848
875,서울동물병원,경기도 성남시 중원구 금광동 7번지,37.4443266,127.1577315
876,태평동물병원,경기도 성남시 수정구 태평동 3469번지,37.4441647,127.1352886
877,프라임 동물병원,경기도 성남시 분당구 운중동 948번지 스타타워 106호,37.3913092,127.0759893
878,훼미리,경기도 성남시 분당구 야탑동 533-8번지,37.4056956,127.1232712
879,서울동물병원,경기도 성남시 중원구 금광동 7번지,37.4443266,127.1577315
880,24시 태평동물병원,경기도 성남시 수정구 태평동 3469번지,37.4441647,127.1352886
881,로데오동물병원,경기도 성남시 분당구 정자동 51-4   번지,37.3711676,127.1154376
882,이솝동물병원,경기도 성남시 분당구 정자동 156-3번지 105호,37.3643091,127.107627
883,비엔나 동물병원,경기도 성남시 수정구 태평동 3307-150 번지,37.4451888,127.1379008
884,비포유 동물병원,경기도 성남시 분당구 정자동 17-5번지 ,37.3672284,127.1076311
885,펫플러스동물병원,경기도 성남시 분당구 정자동 14-1   번지 동양파라곤상가2단지 104호,37.369563,127.1064377
886,푸른동물병원,경기도 성남시 분당구 서현동 334-9   번지,37.3756729,127.1407906
887,쥬쥬시티 동물병원,경기도 성남시 분당구 수내동 6-3번지,37.3793383,127.1169627
888,상대원동물병원,경기도 성남시 중원구 상대원동 2051번지,37.4348292,127.1584011
889,야탑 동물병원,경기도 성남시 분당구 야탑동 290-4   번지,37.411865,127.1341247
890,수정동물병원,경기도 성남시 수정구 신흥동 74-1   번지,37.4479646,127.1450367
891,우리들 동물병원,경기도 성남시 분당구 야탑동 367-5번지 110호,37.4100858,127.1297165
892,중부동물병원,경기도 성남시 분당구 서현동 94번지 현대상가 156동 1호,37.3796402,127.1301507
893,연세종합동물병원,경기도 성남시 중원구 금광동 3661번지,37.4459676,127.1636225
894,장재영외과동물병원,경기도 성남시 분당구 운중동 940번지 ,37.3911362,127.078767
895,펫플러스 동물병원,경기도 성남시 분당구 정자동 17-1   번지 젤존타워 117호,37.3680855,127.1062437
